sourceTaxonName,sourceTaxonRank,sourceTaxonSpeciesName,interactionTypeName,targetTaxonName,targetTaxonRank,targetTaxonSpeciesName,decimalLatitude,decimalLongitude,localityId,localityName,interaction_pair,interaction_pair_fraction,patch_name
Leptodeira ashmeadii,species,Leptodeira ashmeadii,eats,Rhinella beebei,species,Rhinella beebei,10.5232395895,-61.2759088805,,,Leptodeira ashmeadii_Rhinella beebei,5.252994732296882e-07,Patch_10_16_-64_-60
Colobura dirce,species,Colobura dirce,eats,Cecropia,genus,,10.1697837,-61.6391954,,,Cecropia_Colobura dirce,1.1031288937823454e-05,Patch_10_16_-64_-60
Leptodeira ashmeadii,species,Leptodeira ashmeadii,eats,Leptodactylus fuscus,species,Leptodactylus fuscus,10.5340380747,-61.4026670158,,,Leptodactylus fuscus_Leptodeira ashmeadii,5.252994732296882e-07,Patch_10_16_-64_-60
Nymula,genus,,eats,Fabaceae,family,,10.7397412313,-61.2556934397,,,Fabaceae_Nymula,1.0505989464593764e-06,Patch_10_16_-64_-60
Phaethornis guy,species,Phaethornis guy,eats,Etlingera elatior,species,Etlingera elatior,10.729195,-61.31117,,,Etlingera elatior_Phaethornis guy,5.252994732296882e-07,Patch_10_16_-64_-60
Thraupis palmarum,species,Thraupis palmarum,eats,Mangifera indica,species,Mangifera indica,10.6844895425,-61.5539696942,,,Mangifera indica_Thraupis palmarum,1.0505989464593764e-06,Patch_10_16_-64_-60
Coereba flaveola,species,Coereba flaveola,eats,Croton gossypiifolius,species,Croton gossypiifolius,10.7261762718,-61.3067230419,,,Coereba flaveola_Croton gossypiifolius,5.252994732296882e-07,Patch_10_16_-64_-60
Volatinia jacarina,species,Volatinia jacarina,eats,Poaceae,family,,10.6844895425,-61.5539696942,,,Poaceae_Volatinia jacarina,1.0505989464593764e-06,Patch_10_16_-64_-60
Tangara,genus,,eats,Melastomataceae,family,,10.7261762718,-61.3067230419,,,Melastomataceae_Tangara,5.252994732296882e-07,Patch_10_16_-64_-60
Turdus nudigenis,species,Turdus nudigenis,eats,Arecaceae,family,,10.6844895425,-61.5539696942,,,Arecaceae_Turdus nudigenis,5.252994732296882e-07,Patch_10_16_-64_-60
Ortalis ruficauda,species,Ortalis ruficauda,eats,Dypsis lutescens,species,Dypsis lutescens,11.3076432543,-60.5296844088,,,Dypsis lutescens_Ortalis ruficauda,5.252994732296882e-07,Patch_10_16_-64_-60
Tantilla capistrata,species,Tantilla capistrata,eats,Chilopoda,class,,10.6869073963,-61.4988105092,,,Chilopoda_Tantilla capistrata,5.252994732296882e-07,Patch_10_16_-64_-60
Tantilla capistrata,species,Tantilla capistrata,eats,Scolopendra angulata,species,Scolopendra angulata,10.6858011396,-61.498737938,,,Scolopendra angulata_Tantilla capistrata,5.252994732296882e-07,Patch_10_16_-64_-60
Pseudosphinx tetrio,species,Pseudosphinx tetrio,eats,Allamanda cathartica,species,Allamanda cathartica,14.5052116667,-61.0843721667,,,Allamanda cathartica_Pseudosphinx tetrio,1.0505989464593764e-06,Patch_10_16_-64_-60
Erythrolamprus melanotus,species,Erythrolamprus melanotus,eats,Atractus trilineatus,species,Atractus trilineatus,10.1593287993,-61.7032916844,,,Atractus trilineatus_Erythrolamprus melanotus,5.252994732296882e-07,Patch_10_16_-64_-60
Mastigodryas boddaerti,species,Mastigodryas boddaerti,eats,Teiidae,family,,10.7941034426,-61.2653875351,,,Mastigodryas boddaerti_Teiidae,5.252994732296882e-07,Patch_10_16_-64_-60
Leptophis coeruleodorsus,species,Leptophis coeruleodorsus,eats,Boana boans,species,Boana boans,10.7927330394,-61.2992433831,,,Boana boans_Leptophis coeruleodorsus,5.252994732296882e-07,Patch_10_16_-64_-60
Chironius septentrionalis,species,Chironius septentrionalis,eats,Boana boans,species,Boana boans,10.6968417615,-61.2927021199,,,Boana boans_Chironius septentrionalis,5.252994732296882e-07,Patch_10_16_-64_-60
Bothrops,genus,,eats,Rodentia,order,,10.732108519,-61.357926133,,,Bothrops_Rodentia,5.252994732296882e-07,Patch_10_16_-64_-60
Phocides polybius,species,Phocides polybius,eats,Pimenta,genus,,10.6514184668,-61.4035703694,,,Phocides polybius_Pimenta,2.1011978929187528e-06,Patch_10_16_-64_-60
Leptodeira ashmeadii,species,Leptodeira ashmeadii,eats,Anolis aeneus,species,Anolis aeneus,10.5119764369,-61.3904297724,,,Anolis aeneus_Leptodeira ashmeadii,5.252994732296882e-07,Patch_10_16_-64_-60
Thecla marius,species,Thecla marius,eats,Lantana,genus,,10.6514729311,-61.4040659211,,,Lantana_Thecla marius,1.0505989464593764e-06,Patch_10_16_-64_-60
Phocides polybius,species,Phocides polybius,eats,Psidium,genus,,10.6514776222,-61.4035521636,,,Phocides polybius_Psidium,2.1011978929187528e-06,Patch_10_16_-64_-60
Oxybelis rutherfordi,species,Oxybelis rutherfordi,eats,Anolis aeneus,species,Anolis aeneus,10.534139929,-61.4022539556,,,Anolis aeneus_Oxybelis rutherfordi,5.252994732296882e-07,Patch_10_16_-64_-60
Leptodeira ashmeadii,species,Leptodeira ashmeadii,eats,Anura,order,,10.5338304105,-61.4019910991,,,Anura_Leptodeira ashmeadii,5.252994732296882e-07,Patch_10_16_-64_-60
Leptophis coeruleodorsus,species,Leptophis coeruleodorsus,eats,Thecadactylus rapicauda,species,Thecadactylus rapicauda,10.4641283333,-61.2290466667,,,Leptophis coeruleodorsus_Thecadactylus rapicauda,5.252994732296882e-07,Patch_10_16_-64_-60
Boa constrictor,species,Boa constrictor,eats,Columbidae,family,,10.6684509407,-61.657362801,,,Boa constrictor_Columbidae,5.252994732296882e-07,Patch_10_16_-64_-60
Leptophis coeruleodorsus,species,Leptophis coeruleodorsus,eats,Trachycephalus typhonius,species,Trachycephalus typhonius,10.6925708617,-61.2894953775,,,Leptophis coeruleodorsus_Trachycephalus typhonius,5.252994732296882e-07,Patch_10_16_-64_-60
Scolopendra subspinipes,species,Scolopendra subspinipes,eats,Scolopendra,genus,,13.0123769633,-61.2435865402,,,Scolopendra_Scolopendra subspinipes,5.252994732296882e-07,Patch_10_16_-64_-60
Hypostomus robinii,species,Hypostomus robinii,eats,Plantae,kingdom,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|,Hypostomus robinii_Plantae,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Insecta,class,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan.,Insecta_Rivulus hartii,2.1011978929187528e-06,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Plantae,kingdom,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan.,Plantae_Rivulus hartii,1.0505989464593764e-06,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Prymnesiophyceae,class,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan.,Prymnesiophyceae_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Coleoptera,order,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan.,Coleoptera_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Poecilia reticulata,species,Poecilia reticulata,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Petite Curucaye River near San Juan.,Poecilia reticulata_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Formicidae,family,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan.,Formicidae_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Arachnida,class,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Near San Juan,Arachnida_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Rivulus hartii,species,Rivulus hartii,eats,Gnathostomata,superorder,,10.4691049454,-61.25675549,FB_COUNTRY:780|,Trinidad Tobago|Petite Curucaye River near San Juan.,Gnathostomata_Rivulus hartii,5.252994732296882e-07,Patch_10_16_-64_-60
Cephalopholis cruentata,species,Cephalopholis cruentata,eats,Gnathostomata,superorder,,13.8940559389,-60.9652955512,FB_COUNTRY:662|,St Lucia|,Cephalopholis cruentata_Gnathostomata,5.252994732296883e-06,Patch_10_16_-64_-60
Cephalopholis cruentata,species,Cephalopholis cruentata,eats,Chromis multilineata,species,Chromis multilineata,13.8940559389,-60.9652955512,FB_COUNTRY:662|,St Lucia|,Cephalopholis cruentata_Chromis multilineata,5.252994732296882e-07,Patch_10_16_-64_-60
Phyllostomus hastatus,species,Phyllostomus hastatus,eats,Citrus taitensis,species,Citrus taitensis,10.6920956,-61.4073132,batbase:location:65,Maracas Valley,Citrus taitensis_Phyllostomus hastatus,1.0505989464593764e-06,Patch_10_16_-64_-60
Vireo olivaceus,species,Vireo olivaceus,eats,Cecropia peltata,species,Cecropia peltata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Cecropia peltata_Vireo olivaceus,5.252994732296882e-07,Patch_10_16_-64_-60
Colaptes rubiginosus,species,Colaptes rubiginosus,eats,Alchornea triplinervia,species,Alchornea triplinervia,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Alchornea triplinervia_Colaptes rubiginosus,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus tyrannulus,species,Myiarchus tyrannulus,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Myiarchus tyrannulus_Psychotria muscosa,5.252994732296882e-07,Patch_10_16_-64_-60
Cnemotriccus fuscatus,species,Cnemotriccus fuscatus,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Cnemotriccus fuscatus_Psychotria muscosa,5.252994732296882e-07,Patch_10_16_-64_-60
Psarocolius decumanus,species,Psarocolius decumanus,eats,Virola surinamensis,species,Virola surinamensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psarocolius decumanus_Virola surinamensis,5.252994732296882e-07,Patch_10_16_-64_-60
Turdus nudigenis,species,Turdus nudigenis,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria mapourioides_Turdus nudigenis,5.252994732296882e-07,Patch_10_16_-64_-60
Ortalis ruficauda,species,Ortalis ruficauda,eats,Ficus trigonata,species,Ficus trigonata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus trigonata_Ortalis ruficauda,5.252994732296882e-07,Patch_10_16_-64_-60
Elaenia,genus,,eats,Virola surinamensis,species,Virola surinamensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Elaenia_Virola surinamensis,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus tyrannulus,species,Myiarchus tyrannulus,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Myiarchus tyrannulus_Psychotria mapourioides,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus venezuelensis,species,Myiarchus venezuelensis,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Myiarchus venezuelensis_Psychotria mapourioides,5.252994732296882e-07,Patch_10_16_-64_-60
Trogon collaris,species,Trogon collaris,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria muscosa_Trogon collaris,5.252994732296882e-07,Patch_10_16_-64_-60
Turdus nudigenis,species,Turdus nudigenis,eats,Virola surinamensis,species,Virola surinamensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Turdus nudigenis_Virola surinamensis,5.252994732296882e-07,Patch_10_16_-64_-60
Coereba flaveola,species,Coereba flaveola,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Coereba flaveola_Psychotria muscosa,5.252994732296882e-07,Patch_10_16_-64_-60
Elaenia,genus,,eats,Sapium glandulosum,species,Sapium glandulosum,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Elaenia_Sapium glandulosum,3.677096312607818e-06,Patch_10_16_-64_-60
Trogon collaris,species,Trogon collaris,eats,Alchornea triplinervia,species,Alchornea triplinervia,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Alchornea triplinervia_Trogon collaris,5.252994732296882e-07,Patch_10_16_-64_-60
Momotus momota,species,Momotus momota,eats,Ficus trigonata,species,Ficus trigonata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus trigonata_Momotus momota,5.252994732296882e-07,Patch_10_16_-64_-60
Thraupis episcopus,species,Thraupis episcopus,eats,Ficus trigonata,species,Ficus trigonata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus trigonata_Thraupis episcopus,5.252994732296882e-07,Patch_10_16_-64_-60
Myiodynastes maculatus,species,Myiodynastes maculatus,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Myiodynastes maculatus_Psychotria muscosa,5.252994732296882e-07,Patch_10_16_-64_-60
Ortalis ruficauda,species,Ortalis ruficauda,eats,Ficus americana,species,Ficus americana,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus americana_Ortalis ruficauda,5.252994732296882e-07,Patch_10_16_-64_-60
Parkesia noveboracensis,species,Parkesia noveboracensis,eats,Costus scaber,species,Costus scaber,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Costus scaber_Parkesia noveboracensis,5.252994732296882e-07,Patch_10_16_-64_-60
Amazona amazonica tobagensis,subspecies,,eats,Alchornea triplinervia,species,Alchornea triplinervia,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Alchornea triplinervia_Amazona amazonica tobagensis,5.252994732296882e-07,Patch_10_16_-64_-60
Euphonia violacea,species,Euphonia violacea,eats,Clusia rosea,species,Clusia rosea,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Clusia rosea_Euphonia violacea,5.252994732296882e-07,Patch_10_16_-64_-60
Tyrannus melancholicus,species,Tyrannus melancholicus,eats,Virola surinamensis,species,Virola surinamensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Tyrannus melancholicus_Virola surinamensis,5.252994732296882e-07,Patch_10_16_-64_-60
Mimus gilvus,species,Mimus gilvus,eats,Sapium glandulosum,species,Sapium glandulosum,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Mimus gilvus_Sapium glandulosum,5.252994732296882e-07,Patch_10_16_-64_-60
Hylophilus flavipes,species,Hylophilus flavipes,eats,Cecropia peltata,species,Cecropia peltata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Cecropia peltata_Hylophilus flavipes,5.252994732296882e-07,Patch_10_16_-64_-60
Turdus flavipes,species,Turdus flavipes,eats,Clusia rosea,species,Clusia rosea,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Clusia rosea_Turdus flavipes,5.252994732296882e-07,Patch_10_16_-64_-60
Tachyphonus rufus,species,Tachyphonus rufus,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria mapourioides_Tachyphonus rufus,5.252994732296882e-07,Patch_10_16_-64_-60
Cnemotriccus fuscatus,species,Cnemotriccus fuscatus,eats,Marcgravia tobagensis,species,Marcgravia tobagensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Cnemotriccus fuscatus_Marcgravia tobagensis,5.252994732296882e-07,Patch_10_16_-64_-60
Amazona amazonica tobagensis,subspecies,,eats,Musa paradisiaca,species,Musa paradisiaca,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Amazona amazonica tobagensis_Musa paradisiaca,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus venezuelensis,species,Myiarchus venezuelensis,eats,Sapium glandulosum,species,Sapium glandulosum,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Myiarchus venezuelensis_Sapium glandulosum,5.252994732296882e-07,Patch_10_16_-64_-60
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Sapium glandulosum,species,Sapium glandulosum,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Chiroxiphia pareola_Sapium glandulosum,5.252994732296882e-07,Patch_10_16_-64_-60
Turdus,genus,,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria mapourioides_Turdus,5.252994732296882e-07,Patch_10_16_-64_-60
Tyrannus,genus,,eats,Costus scaber,species,Costus scaber,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Costus scaber_Tyrannus,5.252994732296882e-07,Patch_10_16_-64_-60
Mionectes oleagineus,species,Mionectes oleagineus,eats,Alchornea triplinervia,species,Alchornea triplinervia,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Alchornea triplinervia_Mionectes oleagineus,5.252994732296882e-07,Patch_10_16_-64_-60
Thamnophilus doliatus,species,Thamnophilus doliatus,eats,Ficus americana,species,Ficus americana,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus americana_Thamnophilus doliatus,5.252994732296882e-07,Patch_10_16_-64_-60
Thraupis palmarum,species,Thraupis palmarum,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria muscosa_Thraupis palmarum,5.252994732296882e-07,Patch_10_16_-64_-60
Parkesia noveboracensis,species,Parkesia noveboracensis,eats,Psychotria mapourioides,species,Psychotria mapourioides,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Parkesia noveboracensis_Psychotria mapourioides,5.252994732296882e-07,Patch_10_16_-64_-60
Tyrannus,genus,,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria muscosa_Tyrannus,5.252994732296882e-07,Patch_10_16_-64_-60
Hylophilus flavipes,species,Hylophilus flavipes,eats,Ficus americana,species,Ficus americana,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus americana_Hylophilus flavipes,5.252994732296882e-07,Patch_10_16_-64_-60
Amazona amazonica tobagensis,subspecies,,eats,Marcgravia tobagensis,species,Marcgravia tobagensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Amazona amazonica tobagensis_Marcgravia tobagensis,5.252994732296882e-07,Patch_10_16_-64_-60
Momotus momota,species,Momotus momota,eats,Costus scaber,species,Costus scaber,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Costus scaber_Momotus momota,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus tyrannulus,species,Myiarchus tyrannulus,eats,Alchornea triplinervia,species,Alchornea triplinervia,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Alchornea triplinervia_Myiarchus tyrannulus,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus tyrannulus,species,Myiarchus tyrannulus,eats,Musa paradisiaca,species,Musa paradisiaca,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Musa paradisiaca_Myiarchus tyrannulus,5.252994732296882e-07,Patch_10_16_-64_-60
Tolmomyias flaviventris,species,Tolmomyias flaviventris,eats,Ficus trigonata,species,Ficus trigonata,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus trigonata_Tolmomyias flaviventris,5.252994732296882e-07,Patch_10_16_-64_-60
Trogon collaris,species,Trogon collaris,eats,Norantea guianensis,species,Norantea guianensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Norantea guianensis_Trogon collaris,5.252994732296882e-07,Patch_10_16_-64_-60
Tolmomyias flaviventris,species,Tolmomyias flaviventris,eats,Norantea guianensis,species,Norantea guianensis,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Norantea guianensis_Tolmomyias flaviventris,5.252994732296882e-07,Patch_10_16_-64_-60
Tachyphonus rufus,species,Tachyphonus rufus,eats,Psychotria muscosa,species,Psychotria muscosa,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Psychotria muscosa_Tachyphonus rufus,5.252994732296882e-07,Patch_10_16_-64_-60
Parkesia noveboracensis,species,Parkesia noveboracensis,eats,Ficus americana,species,Ficus americana,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Ficus americana_Parkesia noveboracensis,5.252994732296882e-07,Patch_10_16_-64_-60
Myiarchus venezuelensis,species,Myiarchus venezuelensis,eats,Costus scaber,species,Costus scaber,11.28333,-60.616667,Main Ridge Forest Reserve,Trinidad and Tobago,Costus scaber_Myiarchus venezuelensis,5.252994732296882e-07,Patch_10_16_-64_-60
